t,s,spd,lat,lon,voltage,current,watt,wh,id
13:06:2025,16:48:17,4,50.529249,18.096264,39.92,1.36,54.29,0.00,0
13:06:2025,16:48:18,4,50.529244,18.096281,39.43,1.34,52.84,0.00,1
13:06:2025,16:48:19,5,50.529238,18.096300,39.94,0.86,34.35,0.00,2
13:06:2025,16:48:20,5,50.529232,18.096319,40.20,0.72,28.94,0.16,3
13:06:2025,16:48:21,5,50.529225,18.096337,40.26,0.69,27.78,0.00,4
13:06:2025,16:48:22,5,50.529218,18.096355,40.34,0.63,25.41,0.00,5
13:06:2025,16:48:23,5,50.529210,18.096372,39.05,1.43,55.84,0.00,6
13:06:2025,16:48:24,5,50.529202,18.096390,36.66,2.88,105.58,0.00,7
13:06:2025,16:48:25,6,50.529193,18.096412,36.83,2.42,89.13,0.00,8
13:06:2025,16:48:26,7,50.529182,18.096435,37.52,2.51,94.18,0.00,9
13:06:2025,16:48:27,8,50.529170,18.096460,37.36,2.51,93.77,0.00,10
13:06:2025,16:48:28,9,50.529158,18.096487,36.71,2.96,108.66,0.00,0
13:06:2025,16:48:29,9,50.529145,18.096516,36.68,2.81,103.07,0.00,1
13:06:2025,16:48:30,9,50.529131,18.096548,36.37,2.96,107.66,0.00,2
13:06:2025,16:48:31,10,50.529115,18.096581,35.36,3.62,128.00,0.00,3
13:06:2025,16:48:32,11,50.529098,18.096615,36.15,2.80,101.22,0.00,4
13:06:2025,16:48:33,11,50.529080,18.096651,36.38,2.61,94.95,0.00,5
13:06:2025,16:48:34,12,50.529063,18.096689,36.98,2.17,80.25,0.00,6
13:06:2025,16:48:35,12,50.529047,18.096729,36.08,3.09,111.49,0.00,7
13:06:2025,16:48:36,12,50.529029,18.096769,35.96,3.01,108.24,0.00,8
13:06:2025,16:48:37,13,50.529012,18.096811,36.49,2.54,92.68,0.00,9
13:06:2025,16:48:38,13,50.528992,18.096854,36.33,2.77,100.63,0.00,10
13:06:2025,16:48:39,13,50.528972,18.096897,36.35,2.71,98.51,0.00,0
13:06:2025,16:48:40,14,50.528951,18.096941,35.81,3.19,114.23,0.00,1
13:06:2025,16:48:41,14,50.528930,18.096986,34.99,3.80,132.96,0.00,2
13:06:2025,16:48:42,15,50.528909,18.097033,34.56,4.13,142.73,0.00,3
13:06:2025,16:48:43,15,50.528888,18.097082,34.99,3.61,126.31,0.00,4
13:06:2025,16:48:44,16,50.528864,18.097132,35.45,3.17,112.38,0.00,5
13:06:2025,16:48:45,16,50.528839,18.097180,35.70,3.03,108.17,0.00,6
13:06:2025,16:48:46,16,50.528810,18.097225,35.95,2.83,101.74,0.00,7
13:06:2025,16:48:47,16,50.528781,18.097271,36.20,2.68,97.02,0.00,8
13:06:2025,16:48:48,16,50.528752,18.097317,36.42,2.54,92.51,0.00,9
13:06:2025,16:48:49,16,50.528721,18.097361,36.34,2.70,98.12,0.00,10
13:06:2025,16:48:50,16,50.528687,18.097402,36.43,2.59,94.35,0.00,0
13:06:2025,16:48:51,16,50.528653,18.097438,35.95,3.02,108.57,0.00,1
13:06:2025,16:48:52,16,50.528616,18.097471,35.98,2.97,106.86,0.00,2
13:06:2025,16:48:53,16,50.528577,18.097498,36.16,2.85,103.06,0.00,3
13:06:2025,16:48:54,17,50.528537,18.097519,36.32,2.68,97.34,0.00,4
13:06:2025,16:48:55,16,50.528495,18.097534,36.21,2.86,103.56,0.00,5
13:06:2025,16:48:56,16,50.528452,18.097543,36.12,2.93,105.83,0.00,6
13:06:2025,16:48:57,16,50.528408,18.097545,36.04,3.02,108.84,0.00,7
13:06:2025,16:48:58,16,50.528366,18.097541,35.93,3.10,111.38,0.00,8
13:06:2025,16:48:59,16,50.528323,18.097531,36.00,2.99,107.64,0.00,9
13:06:2025,16:49:00,16,50.528283,18.097515,36.05,2.96,106.71,0.00,10
13:06:2025,16:49:01,16,50.528243,18.097492,36.09,2.91,105.02,0.00,0
13:06:2025,16:49:02,16,50.528205,18.097463,36.05,2.95,106.35,0.00,1
13:06:2025,16:49:03,16,50.528169,18.097429,35.96,3.04,109.32,0.00,2
13:06:2025,16:49:04,16,50.528136,18.097390,36.09,2.87,103.58,0.00,3
13:06:2025,16:49:05,16,50.528105,18.097345,36.03,2.99,107.73,0.00,4
13:06:2025,16:49:06,16,50.528078,18.097294,35.93,3.09,111.02,0.00,5
13:06:2025,16:49:07,16,50.528060,18.097237,35.69,3.32,118.49,0.00,6
13:06:2025,16:49:08,16,50.528051,18.097174,35.74,3.21,114.73,0.00,7
13:06:2025,16:49:09,17,50.528053,18.097109,36.38,2.59,94.22,0.00,8
13:06:2025,16:49:10,17,50.528062,18.097044,36.85,2.13,78.49,0.00,9
13:06:2025,16:49:11,17,50.528076,18.096980,36.97,2.37,87.62,0.00,10
13:06:2025,16:49:12,17,50.528091,18.096916,36.33,2.94,106.81,0.00,0
13:06:2025,16:49:13,18,50.528106,18.096848,35.62,3.52,125.38,0.00,1
13:06:2025,16:49:14,18,50.528124,18.096782,36.15,2.91,105.20,0.00,2
13:06:2025,16:49:15,18,50.528143,18.096716,36.33,2.75,99.91,0.00,3
13:06:2025,16:49:16,18,50.528161,18.096650,36.46,2.68,97.71,0.00,4
13:06:2025,16:49:17,19,50.528180,18.096582,36.69,2.53,92.83,0.00,5
13:06:2025,16:49:18,19,50.528198,18.096513,36.73,2.50,91.82,0.00,6
13:06:2025,16:49:19,19,50.528215,18.096443,36.72,2.57,94.37,0.00,7
13:06:2025,16:49:20,19,50.528233,18.096373,36.70,2.57,94.32,0.00,8
13:06:2025,16:49:21,19,50.528250,18.096303,36.87,2.44,89.96,0.00,9
13:06:2025,16:49:22,19,50.528264,18.096228,36.89,2.43,89.64,0.00,10
13:06:2025,16:49:23,19,50.528279,18.096156,36.99,2.33,86.19,0.00,0
13:06:2025,16:49:24,19,50.528293,18.096082,36.93,2.45,90.48,0.00,1
13:06:2025,16:49:25,19,50.528306,18.096007,36.97,2.39,88.36,0.00,2
13:06:2025,16:49:26,19,50.528316,18.095931,37.69,3.29,124.00,0.00,3
13:06:2025,16:49:27,19,50.528326,18.095855,37.71,2.94,110.87,0.00,4
13:06:2025,16:49:28,19,50.528335,18.095778,37.95,2.59,98.29,0.00,5
13:06:2025,16:49:29,19,50.528342,18.095701,38.00,2.53,96.14,0.00,6
13:06:2025,16:49:30,20,50.528348,18.095623,38.11,2.39,91.08,0.00,7
13:06:2025,16:49:31,20,50.528353,18.095544,38.09,2.43,92.56,0.00,8
13:06:2025,16:49:32,20,50.528356,18.095466,38.17,2.33,88.94,0.00,9
13:06:2025,16:49:33,20,50.528359,18.095387,38.23,2.26,86.40,0.00,10
13:06:2025,16:49:34,20,50.528360,18.095307,38.26,2.22,84.94,0.00,0
13:06:2025,16:49:35,20,50.528360,18.095227,38.24,2.25,86.04,0.00,1
13:06:2025,16:49:36,20,50.528362,18.095148,38.27,2.20,84.19,0.00,2
13:06:2025,16:49:37,20,50.528364,18.095068,38.24,2.20,84.13,2.26,3
13:06:2025,16:49:38,20,50.528365,18.094989,38.33,2.11,80.88,0.00,4
13:06:2025,16:49:39,20,50.528365,18.094908,38.31,2.14,81.98,0.00,5
13:06:2025,16:49:40,20,50.528366,18.094828,38.30,2.14,81.96,0.00,6
13:06:2025,16:49:41,20,50.528367,18.094747,38.36,2.06,79.02,0.00,7
13:06:2025,16:49:42,20,50.528368,18.094666,38.35,2.07,79.38,0.00,8
13:06:2025,16:49:43,20,50.528369,18.094585,38.23,2.16,82.58,0.00,9
13:06:2025,16:49:44,20,50.528371,18.094505,38.20,2.16,82.51,0.00,10
13:06:2025,16:49:45,20,50.528374,18.094425,38.20,2.11,80.60,0.00,0
13:06:2025,16:49:46,20,50.528376,18.094344,38.21,2.14,81.77,0.00,1
13:06:2025,16:49:47,21,50.528380,18.094262,38.29,2.04,78.11,0.00,2
13:06:2025,16:49:48,21,50.528386,18.094180,38.32,2.02,77.41,0.00,3
13:06:2025,16:49:49,21,50.528395,18.094099,38.37,1.98,75.97,0.00,4
13:06:2025,16:49:50,21,50.528409,18.094021,38.38,1.96,75.22,0.00,5
13:06:2025,16:49:51,21,50.528431,18.093946,38.43,1.94,74.55,0.00,6
13:06:2025,16:49:52,21,50.528457,18.093872,38.46,1.91,73.46,0.00,7
13:06:2025,16:49:53,21,50.528489,18.093806,38.46,1.91,73.46,0.00,8
13:06:2025,16:49:54,21,50.528522,18.093741,38.41,1.96,75.28,0.00,9
13:06:2025,16:49:55,21,50.528552,18.093673,38.50,1.88,72.38,0.00,10
13:06:2025,16:49:56,21,50.528582,18.093603,38.70,1.70,65.79,0.00,0
13:06:2025,16:49:57,21,50.528609,18.093531,38.71,1.75,67.74,0.00,1
13:06:2025,16:49:58,21,50.528630,18.093452,38.04,2.28,86.73,0.00,2
13:06:2025,16:49:59,22,50.528647,18.093371,37.64,2.50,94.10,0.00,3
13:06:2025,16:50:00,22,50.528658,18.093287,37.34,2.67,99.70,0.00,4
13:06:2025,16:50:01,22,50.528665,18.093202,37.40,2.55,95.37,0.00,5
13:06:2025,16:50:02,22,50.528668,18.093114,37.50,2.43,91.12,0.00,6
13:06:2025,16:50:03,23,50.528668,18.093024,36.45,3.47,126.48,0.00,7
13:06:2025,16:50:04,23,50.528666,18.092935,36.66,3.10,113.65,0.00,8
13:06:2025,16:50:05,23,50.528662,18.092843,36.78,2.94,108.13,0.00,9
13:06:2025,16:50:06,23,50.528657,18.092751,35.97,3.75,134.89,0.00,10
13:06:2025,16:50:07,23,50.528652,18.092658,35.53,4.12,146.38,0.00,0
13:06:2025,16:50:08,24,50.528646,18.092564,34.27,5.54,189.86,0.00,1
13:06:2025,16:50:09,24,50.528640,18.092470,34.29,5.22,178.99,0.00,2
13:06:2025,16:50:10,25,50.528633,18.092372,32.43,7.39,239.66,0.00,3
13:06:2025,16:50:11,25,50.528625,18.092273,32.73,6.85,224.20,0.00,4
13:06:2025,16:50:12,26,50.528618,18.092171,33.23,6.21,206.36,0.00,5
13:06:2025,16:50:13,26,50.528610,18.092068,33.41,5.99,200.13,0.00,6
13:06:2025,16:50:14,27,50.528603,18.091964,33.90,5.42,183.74,0.00,7
13:06:2025,16:50:15,27,50.528596,18.091859,34.12,5.27,179.81,0.00,8
13:06:2025,16:50:16,27,50.528590,18.091752,34.39,5.02,172.64,0.00,9
13:06:2025,16:50:17,27,50.528587,18.091643,34.69,4.70,163.04,0.00,10
13:06:2025,16:50:18,28,50.528584,18.091532,34.92,4.54,158.54,0.00,0
13:06:2025,16:50:19,28,50.528583,18.091420,35.02,4.50,157.59,0.00,1
13:06:2025,16:50:20,28,50.528585,18.091308,35.28,4.26,150.29,0.00,2
13:06:2025,16:50:21,29,50.528592,18.091195,35.58,3.91,139.12,0.00,3
13:06:2025,16:50:22,29,50.528606,18.091082,35.77,3.81,136.28,0.00,4
13:06:2025,16:50:23,29,50.528629,18.090970,36.00,3.61,129.96,0.00,5
13:06:2025,16:50:24,29,50.528657,18.090862,36.34,3.28,119.20,0.00,6
13:06:2025,16:50:25,30,50.528693,18.090759,36.46,3.23,117.77,0.00,7
13:06:2025,16:50:26,30,50.528739,18.090666,37.43,3.96,148.22,0.00,8
13:06:2025,16:50:27,30,50.528793,18.090584,37.42,3.53,132.09,0.00,9
13:06:2025,16:50:28,30,50.528855,18.090513,37.54,3.34,125.38,0.00,10
13:06:2025,16:50:29,30,50.528922,18.090453,37.53,3.28,123.10,0.00,0
13:06:2025,16:50:30,30,50.528995,18.090414,37.42,3.38,126.48,0.00,1
13:06:2025,16:50:31,30,50.529072,18.090403,37.43,3.29,123.14,0.00,2
13:06:2025,16:50:32,30,50.529148,18.090420,37.38,3.28,122.61,0.00,3
13:06:2025,16:50:33,30,50.529222,18.090456,37.32,3.30,123.16,0.00,4
13:06:2025,16:50:34,30,50.529295,18.090496,37.48,3.12,116.94,0.00,5
13:06:2025,16:50:35,31,50.529369,18.090540,37.49,3.08,115.47,0.00,6
13:06:2025,16:50:36,31,50.529442,18.090587,38.46,1.66,63.84,0.00,7
13:06:2025,16:50:37,30,50.529515,18.090634,41.39,0.01,0.41,0.00,8
13:06:2025,16:50:38,30,50.529586,18.090682,42.20,0.01,0.42,0.00,9
13:06:2025,16:50:39,30,50.529657,18.090731,42.68,0.01,0.43,0.00,10
13:06:2025,16:50:40,30,50.529727,18.090782,43.06,0.01,0.43,0.00,0
13:06:2025,16:50:41,30,50.529796,18.090830,43.43,0.01,0.43,0.00,1
13:06:2025,16:50:42,30,50.529865,18.090878,43.69,0.01,0.44,0.00,2
13:06:2025,16:50:43,29,50.529934,18.090927,43.91,0.01,0.44,0.00,3
13:06:2025,16:50:44,29,50.530002,18.090976,44.09,0.01,0.44,0.00,4
13:06:2025,16:50:45,29,50.530070,18.091025,44.29,0.01,0.44,0.00,5
13:06:2025,16:50:46,29,50.530136,18.091079,44.45,0.01,0.44,0.00,6
13:06:2025,16:50:47,28,50.530199,18.091138,44.59,0.01,0.45,0.00,7
13:06:2025,16:50:48,28,50.530257,18.091206,44.74,0.01,0.45,0.00,8
13:06:2025,16:50:49,27,50.530307,18.091288,44.82,0.02,0.90,0.00,9
13:06:2025,16:50:50,27,50.530340,18.091385,44.92,0.02,0.90,0.00,10
13:06:2025,16:50:51,26,50.530357,18.091488,44.99,0.02,0.90,0.00,0
13:06:2025,16:50:52,25,50.530359,18.091592,44.14,0.48,21.19,0.00,1
13:06:2025,16:50:53,24,50.530345,18.091689,43.10,0.70,30.17,0.00,2
13:06:2025,16:50:54,24,50.530321,18.091779,42.95,0.59,25.34,0.00,3
13:06:2025,16:50:55,23,50.530287,18.091857,42.14,0.86,36.24,0.00,4
13:06:2025,16:50:56,23,50.530248,18.091925,41.63,0.98,40.80,0.00,5
13:06:2025,16:50:57,22,50.530207,18.091988,41.05,1.16,47.62,0.00,6
13:06:2025,16:50:58,22,50.530165,18.092048,40.22,1.58,63.55,0.00,7
13:06:2025,16:50:59,21,50.530123,18.092105,38.93,2.27,88.37,0.00,8
13:06:2025,16:51:00,21,50.530081,18.092160,36.29,4.53,164.39,0.00,9
13:06:2025,16:51:01,21,50.530038,18.092212,36.22,4.12,149.23,0.00,10
13:06:2025,16:51:02,21,50.529995,18.092263,34.13,6.23,212.63,0.00,0
13:06:2025,16:51:03,22,50.529949,18.092312,34.46,5.53,190.56,0.00,1
13:06:2025,16:51:04,22,50.529904,18.092363,33.59,6.47,217.33,0.00,2
13:06:2025,16:51:05,22,50.529858,18.092414,33.83,6.04,204.33,0.00,3
13:06:2025,16:51:06,23,50.529812,18.092467,33.19,6.83,226.69,0.00,4
13:06:2025,16:51:07,23,50.529765,18.092519,32.41,7.74,250.85,0.00,5
13:06:2025,16:51:08,23,50.529718,18.092572,32.77,7.22,236.60,0.00,6
13:06:2025,16:51:09,24,50.529669,18.092626,33.00,6.93,228.69,0.00,7
13:06:2025,16:51:16,24,50.529621,18.092682,32.44,7.74,251.09,0.00,8
13:06:2025,16:51:18,27,50.529353,18.093335,32.70,7.59,248.19,0.00,5
13:06:2025,16:51:19,27,50.529357,18.093441,32.85,7.44,244.40,0.00,6
13:06:2025,16:51:20,27,50.529374,18.093545,33.04,7.22,238.55,0.00,7
13:06:2025,16:51:21,27,50.529404,18.093640,33.19,7.09,235.32,0.00,8
13:06:2025,16:51:28,27,50.529446,18.093726,33.38,6.87,229.32,0.00,9
13:06:2025,16:51:29,28,50.529864,18.094144,39.99,1.31,52.39,0.00,5
13:06:2025,16:51:30,27,50.529905,18.094234,39.93,1.52,60.69,0.00,6
13:06:2025,16:51:31,26,50.529928,18.094336,39.76,1.72,68.39,0.00,7
13:06:2025,16:51:32,25,50.529932,18.094440,39.47,1.98,78.15,0.00,8
13:06:2025,16:51:33,25,50.529916,18.094539,39.26,2.14,84.02,0.00,9
13:06:2025,16:51:34,24,50.529888,18.094629,38.96,2.35,91.56,0.00,10
13:06:2025,16:51:35,24,50.529857,18.094714,38.31,2.95,113.01,0.00,0
13:06:2025,16:51:36,24,50.529824,18.094796,36.02,5.45,196.31,0.00,1
13:06:2025,16:51:37,24,50.529789,18.094875,35.25,6.10,215.02,6.32,2
13:06:2025,16:51:38,24,50.529752,18.094954,35.36,5.64,199.43,0.00,3
13:06:2025,16:51:39,25,50.529717,18.095035,40.44,0.01,0.40,0.00,4
13:06:2025,16:51:40,24,50.529682,18.095116,41.27,0.01,0.41,0.00,5
13:06:2025,16:51:41,23,50.529648,18.095195,42.00,0.01,0.42,0.00,6
13:06:2025,16:51:42,23,50.529613,18.095272,42.64,0.01,0.43,0.00,7
13:06:2025,16:51:49,22,50.529579,18.095345,43.04,0.01,0.43,0.00,8
13:06:2025,16:51:51,19,50.529335,18.095895,44.66,0.02,0.89,0.00,5
13:06:2025,16:51:58,18,50.529308,18.095957,44.79,0.02,0.90,0.00,6
13:06:2025,16:52:00,16,50.529112,18.096408,38.64,2.64,102.01,0.00,3
13:06:2025,16:52:01,16,50.529089,18.096462,37.36,3.58,133.75,0.00,4
13:06:2025,16:52:02,17,50.529065,18.096518,36.97,3.79,140.12,0.00,5
13:06:2025,16:52:03,18,50.529041,18.096575,35.14,5.66,198.89,0.00,6
13:06:2025,16:52:04,18,50.529016,18.096634,34.01,6.76,229.91,0.00,7
13:06:2025,16:52:05,19,50.528991,18.096695,33.78,6.81,230.04,0.00,8
13:06:2025,16:52:12,20,50.528964,18.096758,33.48,7.04,235.70,0.00,9
13:06:2025,16:52:13,24,50.528735,18.097258,34.50,5.60,193.20,0.00,5
13:06:2025,16:52:20,24,50.528690,18.097322,34.75,5.32,184.87,0.00,6
13:06:2025,16:52:21,26,50.528285,18.097501,33.52,6.83,228.94,0.00,2
13:06:2025,16:52:22,26,50.528224,18.097468,33.64,6.77,227.74,0.00,3
13:06:2025,16:52:23,26,50.528165,18.097421,33.81,6.56,221.79,0.00,4
13:06:2025,16:52:24,26,50.528112,18.097360,33.94,6.44,218.57,0.00,5
13:06:2025,16:52:25,26,50.528069,18.097282,33.90,6.48,219.67,0.00,6
13:06:2025,16:52:26,26,50.528040,18.097188,30.94,1.27,39.29,0.00,7
13:06:2025,16:52:33,27,50.528030,18.097086,34.60,7.15,247.39,0.00,8
13:06:2025,16:52:35,29,50.528238,18.096281,36.40,4.42,160.89,0.00,5
13:06:2025,16:52:36,29,50.528259,18.096172,36.51,4.35,158.82,0.00,6
13:06:2025,16:52:37,29,50.528277,18.096062,36.55,4.25,155.34,0.00,7
13:06:2025,16:52:38,29,50.528293,18.095950,36.55,4.29,156.80,0.00,8
13:06:2025,16:52:39,29,50.528307,18.095838,36.70,4.08,149.74,0.00,9
13:06:2025,16:52:40,29,50.528319,18.095725,36.68,4.08,149.65,0.00,10
13:06:2025,16:52:41,29,50.528332,18.095612,36.82,3.89,143.23,0.00,0
13:06:2025,16:52:42,29,50.528343,18.095498,36.80,3.95,145.36,0.00,1
13:06:2025,16:52:43,29,50.528352,18.095383,36.80,3.94,144.99,0.00,2
13:06:2025,16:52:44,29,50.528357,18.095268,36.86,3.87,142.65,0.00,3
13:06:2025,16:52:45,29,50.528359,18.095152,36.83,3.88,142.90,0.00,4
13:06:2025,16:52:46,29,50.528362,18.095038,36.85,3.74,137.82,0.00,5
13:06:2025,16:52:47,29,50.528366,18.094922,37.38,3.24,121.11,0.00,6
13:06:2025,16:52:48,29,50.528371,18.094806,37.34,3.33,124.34,0.00,7
13:06:2025,16:52:49,29,50.528377,18.094691,37.37,3.31,123.69,0.00,8
13:06:2025,16:52:50,29,50.528381,18.094575,37.33,3.31,123.56,0.00,9
13:06:2025,16:52:51,29,50.528387,18.094462,37.36,3.26,121.79,0.00,10
13:06:2025,16:52:52,29,50.528391,18.094348,37.27,3.38,125.97,0.00,0
13:06:2025,16:52:53,29,50.528394,18.094232,37.32,3.28,122.41,0.00,1
13:06:2025,16:52:54,29,50.528402,18.094117,37.27,3.39,126.35,0.00,2
13:06:2025,16:52:55,29,50.528416,18.094003,37.29,3.32,123.80,0.00,3
13:06:2025,16:52:56,29,50.528444,18.093896,37.23,3.35,124.72,0.00,4
13:06:2025,16:52:57,29,50.528485,18.093800,37.23,3.35,124.72,0.00,5
13:06:2025,16:52:58,29,50.528531,18.093710,37.24,3.29,122.53,9.41,6
13:06:2025,16:52:59,29,50.528576,18.093618,37.40,3.15,117.81,0.00,7
13:06:2025,16:53:00,29,50.528615,18.093519,37.45,3.10,116.10,0.00,8
13:06:2025,16:53:01,29,50.528643,18.093411,37.43,3.09,115.66,0.00,9
13:06:2025,16:53:02,29,50.528660,18.093298,37.36,3.17,118.43,0.00,10
13:06:2025,16:53:03,29,50.528670,18.093184,37.46,3.07,115.00,0.00,0
13:06:2025,16:53:04,29,50.528674,18.093068,37.43,3.10,116.03,0.00,1
13:06:2025,16:53:05,29,50.528675,18.092952,37.48,3.00,112.44,0.00,2
13:06:2025,16:53:06,29,50.528672,18.092835,37.38,3.15,117.75,0.00,3
13:06:2025,16:53:07,29,50.528665,18.092719,37.41,3.10,115.97,0.00,4
13:06:2025,16:53:08,29,50.528657,18.092603,37.43,3.04,113.79,0.00,5
13:06:2025,16:53:09,29,50.528650,18.092489,37.37,3.11,116.22,0.00,6
13:06:2025,16:53:10,29,50.528642,18.092374,37.44,3.02,113.07,0.00,7
13:06:2025,16:53:11,29,50.528632,18.092259,37.32,3.13,116.81,0.00,8
13:06:2025,16:53:12,29,50.528623,18.092143,37.37,3.06,114.35,0.00,9
13:06:2025,16:53:13,29,50.528615,18.092026,37.37,3.09,115.47,0.00,10
13:06:2025,16:53:14,29,50.528609,18.091910,37.41,3.03,113.35,0.00,0
13:06:2025,16:53:15,29,50.528603,18.091794,37.48,2.92,109.44,0.00,1
13:06:2025,16:53:16,29,50.528600,18.091678,37.39,3.04,113.67,0.00,2
13:06:2025,16:53:23,29,50.528600,18.091561,37.52,2.88,108.06,10.02,3
13:06:2025,16:53:25,29,50.528753,18.090670,42.83,0.01,0.43,10.16,0
13:06:2025,16:53:26,29,50.528805,18.090585,43.19,0.01,0.44,10.16,1
13:06:2025,16:53:27,29,50.528864,18.090513,43.44,0.01,0.44,10.16,2
13:06:2025,16:53:28,29,50.528929,18.090458,43.76,0.01,0.44,10.16,3
13:06:2025,16:53:29,29,50.529000,18.090424,43.98,0.01,0.44,10.16,4
13:06:2025,16:53:30,28,50.529072,18.090414,44.17,0.01,0.45,10.16,5
13:06:2025,16:53:31,28,50.529144,18.090430,44.37,0.01,0.45,10.16,6
13:06:2025,16:53:32,28,50.529213,18.090461,44.53,0.01,0.45,10.16,7
13:06:2025,16:53:33,27,50.529280,18.090496,44.67,0.01,0.45,10.16,8
13:06:2025,16:53:34,27,50.529346,18.090533,44.78,0.01,0.45,10.16,9
13:06:2025,16:53:35,27,50.529412,18.090570,44.87,0.02,0.90,10.16,10
13:06:2025,16:53:36,27,50.529477,18.090609,44.53,0.27,12.03,10.16,0
13:06:2025,16:53:37,27,50.529541,18.090649,43.26,0.70,30.28,0.17,1
13:06:2025,16:53:38,27,50.529605,18.090690,42.19,1.02,43.04,10.18,2
13:06:2025,16:53:39,27,50.529668,18.090730,41.53,1.11,46.10,10.19,3
13:06:2025,16:53:40,27,50.529731,18.090772,41.61,0.87,36.20,10.20,4
13:06:2025,16:53:41,27,50.529794,18.090815,41.53,0.85,35.30,10.21,5
13:06:2025,16:53:42,27,50.529857,18.090857,41.44,0.83,34.40,10.22,6
13:06:2025,16:53:43,27,50.529919,18.090900,41.36,0.83,34.33,10.23,7
13:06:2025,16:53:44,26,50.529981,18.090943,41.30,0.83,34.28,10.24,8
13:06:2025,16:53:45,26,50.530042,18.090986,41.12,0.91,37.42,10.25,9
13:06:2025,16:53:46,26,50.530102,18.091029,41.06,0.90,36.96,10.26,10
13:06:2025,16:53:47,26,50.530162,18.091078,41.00,0.91,37.31,10.27,0
13:06:2025,16:53:48,26,50.530218,18.091134,40.95,0.92,37.68,10.28,1
13:06:2025,16:53:49,26,50.530269,18.091200,40.70,1.05,42.74,10.29,2
13:06:2025,16:53:50,25,50.530313,18.091278,40.58,1.07,43.42,10.30,3
13:06:2025,16:53:51,25,50.530345,18.091366,40.45,1.11,44.90,10.31,4
13:06:2025,16:53:52,25,50.530365,18.091461,40.28,1.18,47.53,10.33,5
13:06:2025,16:53:53,24,50.530370,18.091558,40.09,1.26,50.52,10.34,6
13:06:2025,16:53:54,23,50.530361,18.091652,39.91,1.34,53.48,10.36,7
13:06:2025,16:53:55,23,50.530339,18.091738,39.74,1.42,56.43,10.37,8
13:06:2025,16:53:56,23,50.530305,18.091811,39.29,1.74,68.37,10.39,9
13:06:2025,16:54:03,22,50.530267,18.091877,38.51,2.17,83.57,10.41,10
13:06:2025,16:54:05,22,50.529915,18.092317,35.23,5.17,182.14,10.75,7
13:06:2025,16:54:12,23,50.529868,18.092369,34.83,5.58,194.35,10.81,8
13:06:2025,16:54:14,26,50.529505,18.092862,31.66,9.18,290.64,11.39,5
13:06:2025,16:54:15,26,50.529463,18.092941,31.65,9.22,291.82,11.47,6
13:06:2025,16:54:16,26,50.529425,18.093027,31.97,8.78,280.70,11.53,7
13:06:2025,16:54:17,27,50.529395,18.093121,32.29,8.40,271.24,11.61,8
13:06:2025,16:54:18,27,50.529372,18.093222,32.62,8.03,261.94,11.69,9
13:06:2025,16:54:19,27,50.529362,18.093327,32.92,7.63,251.18,11.76,10
13:06:2025,16:54:20,27,50.529369,18.093436,33.20,7.28,241.70,11.83,0
13:06:2025,16:54:21,28,50.529392,18.093538,33.33,7.18,239.31,11.90,1
13:06:2025,16:54:23,28,50.529431,18.093626,33.49,7.04,235.77,11.97,2
13:06:2025,16:54:24,28,50.529539,18.093767,35.54,4.14,147.14,12.08,4
13:06:2025,16:54:25,28,50.529599,18.093828,36.73,3.17,116.44,12.12,5
13:06:2025,16:54:26,28,50.529660,18.093889,36.76,3.40,124.99,12.15,6
13:06:2025,16:54:27,28,50.529717,18.093954,36.82,3.42,125.93,12.18,7
13:06:2025,16:54:34,28,50.529776,18.094021,36.93,3.36,124.09,12.22,8
13:06:2025,16:54:42,26,50.529789,18.094748,34.96,5.33,186.34,12.59,5
13:06:2025,16:54:44,25,50.529495,18.095440,42.37,0.01,0.43,12.81,2
13:06:2025,16:54:45,24,50.529460,18.095522,42.70,0.01,0.43,12.81,3
13:06:2025,16:54:46,23,50.529426,18.095602,43.10,0.01,0.44,12.81,4
13:06:2025,16:54:53,23,50.529393,18.095680,43.36,0.02,0.87,12.81,5
13:06:2025,16:54:54,20,50.529176,18.096181,42.76,0.73,31.22,12.82,1
13:06:2025,16:54:55,19,50.529146,18.096244,41.45,1.23,50.99,1.83,2
13:06:2025,16:54:56,19,50.529116,18.096307,36.57,4.99,182.49,12.87,3
13:06:2025,16:54:57,20,50.529087,18.096370,34.06,7.34,250.00,12.93,4
13:06:2025,16:54:58,21,50.529057,18.096435,33.62,6.20,208.45,13.00,5
13:06:2025,16:54:59,22,50.529028,18.096506,33.40,8.81,294.26,13.06,6
13:06:2025,16:55:00,22,50.528999,18.096579,34.08,7.34,250.15,13.15,7
13:06:2025,16:55:01,23,50.528970,18.096656,34.64,6.43,222.74,13.21,8
13:06:2025,16:55:02,23,50.528940,18.096737,35.22,5.54,195.13,3.27,9
13:06:2025,16:55:03,24,50.528909,18.096818,35.67,4.97,177.28,13.32,10
13:06:2025,16:55:04,24,50.528878,18.096900,35.93,4.64,166.72,13.37,0
13:06:2025,16:55:05,24,50.528844,18.096980,34.99,5.81,203.30,13.42,1
13:06:2025,16:55:06,25,50.528810,18.097061,35.24,5.45,192.06,13.47,2
13:06:2025,16:55:07,25,50.528774,18.097140,33.93,7.18,243.62,13.54,3
13:06:2025,16:55:08,26,50.528735,18.097220,33.34,7.70,256.72,13.61,4
