t,s,spd,lat,lon,voltage,current,watt,wh,id
14:06:2025,13:05:00,25,50.528712,18.093032,38.74,2.11,81.76,55.54,0
14:06:2025,13:05:01,26,50.528712,18.092930,38.74,2.25,87.19,55.56,1
14:06:2025,13:05:02,26,50.528712,18.092828,38.73,2.24,86.78,55.58,2
14:06:2025,13:05:03,26,50.528710,18.092726,39.16,1.74,68.16,55.61,3
14:06:2025,13:05:04,26,50.528707,18.092624,39.15,1.76,68.93,55.63,4
14:06:2025,13:05:05,26,50.528702,18.092522,38.94,1.80,70.09,0.65,5
14:06:2025,13:05:06,26,50.528697,18.092420,38.67,2.20,85.10,55.67,6
14:06:2025,13:05:07,26,50.528688,18.092317,38.76,2.05,79.48,55.69,7
14:06:2025,13:05:08,26,50.528679,18.092214,38.76,2.16,83.74,55.71,8
14:06:2025,13:05:09,26,50.528668,18.092111,38.73,2.17,84.07,55.73,9
14:06:2025,13:05:10,26,50.528657,18.092007,39.04,2.06,80.44,55.74,10
14:06:2025,13:05:11,26,50.528648,18.091903,38.81,2.12,82.30,55.76,0
14:06:2025,13:05:12,26,50.528640,18.091799,39.32,1.56,61.36,55.79,1
14:06:2025,13:05:13,26,50.528631,18.091694,39.14,1.76,68.91,55.80,2
14:06:2025,13:05:14,26,50.528623,18.091589,39.28,1.56,61.30,55.82,3
14:06:2025,13:05:15,26,50.528619,18.091483,39.24,1.53,60.06,55.84,4
14:06:2025,13:05:16,26,50.528621,18.091378,0.28,0.53,0.15,0.86,5
14:06:2025,13:05:17,26,50.528626,18.091273,38.97,1.74,67.83,55.88,6
14:06:2025,13:05:18,26,50.528635,18.091168,39.26,1.48,58.13,55.90,7
14:06:2025,13:05:19,27,50.528650,18.091066,39.22,1.51,59.24,55.92,8
14:06:2025,13:05:20,27,50.528669,18.090964,39.21,1.54,60.40,55.94,9
14:06:2025,13:05:21,27,50.528694,18.090864,39.25,1.52,59.68,55.96,10
14:06:2025,13:05:22,27,50.528726,18.090767,39.48,1.49,58.85,55.97,0
14:06:2025,13:05:23,28,50.528765,18.090677,39.45,1.57,61.96,55.99,1
14:06:2025,13:05:24,28,50.528813,18.090595,39.61,1.72,68.15,56.00,2
14:06:2025,13:05:25,28,50.528868,18.090524,41.48,0.01,0.44,56.02,3
14:06:2025,13:05:26,28,50.528928,18.090466,42.25,0.01,0.45,56.02,4
14:06:2025,13:05:27,28,50.528994,18.090427,42.80,0.01,0.45,56.02,5
14:06:2025,13:05:28,28,50.529063,18.090412,43.21,0.01,0.46,56.02,6
14:06:2025,13:05:29,27,50.529132,18.090422,43.59,0.01,0.46,56.02,7
14:06:2025,13:05:30,27,50.529198,18.090447,43.88,0.01,0.46,56.02,8
14:06:2025,13:05:31,27,50.529263,18.090480,44.09,0.02,0.91,56.02,9
14:06:2025,13:05:33,27,50.529328,18.090517,44.28,0.02,0.91,56.02,10
14:06:2025,13:05:34,27,50.529391,18.090556,44.43,0.02,0.91,56.02,0
14:06:2025,13:05:34,27,50.529456,18.090595,44.59,0.02,0.92,56.02,1
14:06:2025,13:05:36,27,50.529520,18.090632,44.75,0.02,0.92,56.02,2
14:06:2025,13:05:36,27,50.529584,18.090668,44.88,0.02,0.92,56.02,3
14:06:2025,13:05:37,26,50.529648,18.090704,45.00,0.02,0.93,56.02,4
14:06:2025,13:05:38,26,50.529712,18.090738,45.11,0.02,0.93,56.02,5
14:06:2025,13:05:39,26,50.529775,18.090772,45.19,0.03,1.38,56.02,6
14:06:2025,13:05:40,26,50.529838,18.090808,45.19,0.07,3.19,56.02,7
14:06:2025,13:05:41,26,50.529900,18.090844,43.36,1.06,45.99,56.03,8
14:06:2025,13:05:42,26,50.529962,18.090884,41.05,1.76,72.27,56.04,9
14:06:2025,13:05:43,27,50.530023,18.090928,39.15,2.43,95.16,56.07,10
14:06:2025,13:05:44,27,50.530084,18.090976,37.85,3.07,116.22,56.09,0
14:06:2025,13:05:45,27,50.530143,18.091028,37.90,2.68,101.59,56.12,1
14:06:2025,13:05:46,27,50.530202,18.091086,37.75,2.58,97.42,56.15,2
14:06:2025,13:05:47,28,50.530258,18.091152,37.52,2.69,100.95,56.18,3
14:06:2025,13:05:48,28,50.530306,18.091230,37.07,3.01,111.60,56.21,4
14:06:2025,13:05:49,27,50.530345,18.091320,37.10,2.87,106.50,56.24,5
14:06:2025,13:05:50,27,50.530373,18.091420,37.16,2.71,100.72,56.26,6
14:06:2025,13:05:51,27,50.530388,18.091524,37.36,2.49,93.05,56.29,7
14:06:2025,13:05:52,26,50.530391,18.091631,37.17,2.20,81.77,6.32,8
14:06:2025,13:05:53,26,50.530376,18.091732,37.53,3.01,112.99,56.36,9
14:06:2025,13:05:54,25,50.530343,18.091820,36.98,3.44,127.23,56.39,10
14:06:2025,13:05:55,25,50.530298,18.091894,36.75,3.70,136.00,56.43,0
14:06:2025,13:05:56,25,50.530247,18.091956,36.76,3.57,131.25,56.46,1
14:06:2025,13:05:57,25,50.530193,18.092013,36.85,3.33,122.73,56.49,2
14:06:2025,13:05:58,25,50.530141,18.092069,35.97,4.09,147.14,56.53,3
14:06:2025,13:05:59,25,50.530087,18.092124,34.62,5.10,176.58,56.58,4
14:06:2025,13:06:00,25,50.530034,18.092179,35.07,4.80,168.36,56.63,5
14:06:2025,13:06:01,25,50.529981,18.092233,34.73,5.04,175.06,56.68,6
14:06:2025,13:06:02,25,50.529928,18.092287,34.47,5.39,185.81,56.73,7
14:06:2025,13:06:03,25,50.529874,18.092340,34.83,4.95,172.43,56.78,8
14:06:2025,13:06:04,25,50.529821,18.092394,34.67,5.02,174.06,56.83,9
14:06:2025,13:06:05,24,50.529769,18.092450,34.34,5.44,186.83,56.88,10
14:06:2025,13:06:06,24,50.529719,18.092508,34.73,4.92,170.89,56.93,0
14:06:2025,13:06:07,24,50.529670,18.092568,34.36,5.41,185.91,56.98,1
14:06:2025,13:06:08,24,50.529623,18.092631,34.61,5.13,177.57,57.03,2
14:06:2025,13:06:09,24,50.529576,18.092695,34.24,5.53,189.37,57.08,3
14:06:2025,13:06:10,24,50.529533,18.092763,34.15,5.69,194.33,57.13,4
14:06:2025,13:06:11,24,50.529492,18.092835,34.59,5.06,175.05,57.18,5
14:06:2025,13:06:12,24,50.529454,18.092910,33.94,6.04,205.02,57.23,6
14:06:2025,13:06:13,24,50.529419,18.092989,33.58,6.34,212.92,57.30,7
14:06:2025,13:06:14,24,50.529389,18.093073,33.05,7.00,231.37,57.36,8
14:06:2025,13:06:15,24,50.529364,18.093161,33.61,6.21,208.74,57.42,9
14:06:2025,13:06:16,24,50.529347,18.093254,33.39,6.49,216.72,57.48,10
14:06:2025,13:06:17,25,50.529342,18.093351,33.52,6.37,213.54,57.54,0
14:06:2025,13:06:18,25,50.529348,18.093447,33.38,6.55,218.66,57.60,1
14:06:2025,13:06:19,25,50.529368,18.093541,33.39,6.63,221.39,57.66,2
14:06:2025,13:06:20,25,50.529400,18.093627,33.93,5.90,200.21,57.72,3
14:06:2025,13:06:21,26,50.529443,18.093702,34.08,5.65,192.57,57.77,4
14:06:2025,13:06:22,26,50.529496,18.093761,34.24,5.54,189.71,57.83,5
14:06:2025,13:06:23,26,50.529555,18.093810,34.33,5.41,185.74,57.87,6
14:06:2025,13:06:24,27,50.529615,18.093858,34.38,5.32,182.92,57.93,7
14:06:2025,13:06:25,27,50.529676,18.093907,34.60,5.09,176.13,57.99,8
14:06:2025,13:06:26,27,50.529737,18.093960,34.76,4.89,170.00,58.04,9
14:06:2025,13:06:27,28,50.529797,18.094021,34.51,5.36,184.99,58.09,10
14:06:2025,13:06:28,28,50.529851,18.094094,34.35,5.60,192.38,58.14,0
14:06:2025,13:06:29,28,50.529889,18.094185,34.44,5.43,187.03,58.19,1
14:06:2025,13:06:30,27,50.529910,18.094291,34.76,5.00,173.82,58.25,2
14:06:2025,13:06:31,27,50.529909,18.094400,34.72,5.10,177.09,58.30,3
14:06:2025,13:06:32,27,50.529892,18.094506,34.62,5.18,179.35,58.35,4
14:06:2025,13:06:33,27,50.529867,18.094606,34.42,5.53,190.36,58.40,5
14:06:2025,13:06:34,26,50.529833,18.094698,34.43,5.38,185.25,58.45,6
14:06:2025,13:06:35,26,50.529795,18.094784,34.36,5.51,189.34,58.50,7
14:06:2025,13:06:36,26,50.529755,18.094868,34.14,5.87,200.42,58.55,8
14:06:2025,13:06:37,26,50.529714,18.094950,34.33,5.52,189.52,58.61,9
14:06:2025,13:06:38,26,50.529675,18.095035,34.02,5.82,198.02,58.67,10
14:06:2025,13:06:39,26,50.529638,18.095122,34.16,5.70,194.73,58.73,0
14:06:2025,13:06:40,26,50.529603,18.095209,33.87,6.02,203.92,58.78,1
14:06:2025,13:06:41,26,50.529567,18.095296,34.07,5.82,198.31,58.84,2
14:06:2025,13:06:42,26,50.529529,18.095383,33.88,6.16,208.73,8.89,3
14:06:2025,13:06:43,26,50.529491,18.095470,34.16,5.77,197.12,58.95,4
14:06:2025,13:06:44,26,50.529454,18.095556,33.94,6.10,207.05,59.01,5
14:06:2025,13:06:45,26,50.529417,18.095644,34.18,5.77,197.24,59.06,6
14:06:2025,13:06:46,26,50.529380,18.095733,34.37,5.46,187.68,59.11,7
14:06:2025,13:06:47,26,50.529344,18.095823,34.12,5.87,200.30,59.17,8
14:06:2025,13:06:48,26,50.529307,18.095912,34.07,6.09,207.51,59.21,9
14:06:2025,13:06:49,26,50.529270,18.096001,34.24,5.82,199.30,59.26,10
14:06:2025,13:06:50,26,50.529233,18.096091,34.26,5.79,198.39,59.33,0
14:06:2025,13:06:51,26,50.529197,18.096180,34.37,5.54,190.43,59.38,1
14:06:2025,13:06:52,27,50.529159,18.096269,34.48,5.37,185.18,59.43,2
14:06:2025,13:06:53,27,50.529123,18.096358,34.95,6.20,216.71,59.49,3
14:06:2025,13:06:54,27,50.529084,18.096448,34.99,5.89,206.11,59.54,4
14:06:2025,13:06:55,27,50.529046,18.096537,34.66,6.28,217.69,59.60,5
14:06:2025,13:06:56,27,50.529007,18.096626,34.86,5.92,206.39,59.67,6
14:06:2025,13:06:57,27,50.528968,18.096715,34.96,5.72,199.99,59.72,7
14:06:2025,13:06:58,27,50.528928,18.096805,34.65,6.04,209.31,59.77,8
14:06:2025,13:06:59,27,50.528887,18.096893,34.68,5.93,205.67,59.83,9
14:06:2025,13:07:00,27,50.528846,18.096982,35.05,5.36,187.89,59.87,10
14:06:2025,13:07:01,27,50.528804,18.097069,35.12,5.26,184.75,59.93,0
14:06:2025,13:07:02,28,50.528761,18.097155,34.98,5.57,194.86,59.98,1
14:06:2025,13:07:03,28,50.528715,18.097241,35.16,5.19,182.50,60.04,2
14:06:2025,13:07:04,28,50.528667,18.097322,34.75,5.69,197.75,60.09,3
14:06:2025,13:07:06,27,50.528556,18.097454,40.78,0.01,0.43,60.13,5
14:06:2025,13:07:07,26,50.528493,18.097496,41.59,0.01,0.44,60.13,6
14:06:2025,13:07:08,25,50.528429,18.097522,42.25,0.01,0.45,60.13,7
14:06:2025,13:07:09,25,50.528366,18.097530,42.69,0.01,0.45,60.13,8
14:06:2025,13:07:10,24,50.528304,18.097522,43.07,0.01,0.46,60.13,9
14:06:2025,13:07:11,23,50.528245,18.097499,43.38,0.01,0.46,60.13,10
14:06:2025,13:07:12,23,50.528191,18.097463,43.60,0.01,0.46,60.13,0
14:06:2025,13:07:13,22,50.528141,18.097416,43.85,0.01,0.46,60.13,1
14:06:2025,13:07:14,21,50.528099,18.097358,44.05,0.01,0.47,60.13,2
14:06:2025,13:07:15,21,50.528064,18.097291,44.27,0.01,0.47,60.13,3
14:06:2025,13:07:16,20,50.528040,18.097217,44.40,0.02,0.91,60.13,4
14:06:2025,13:07:17,19,50.528028,18.097140,44.54,0.02,0.92,60.13,5
14:06:2025,13:07:18,19,50.528028,18.097062,44.66,0.02,0.92,60.13,6
14:06:2025,13:07:19,19,50.528040,18.096987,44.66,0.09,4.05,60.13,7
14:06:2025,13:07:20,19,50.528058,18.096916,40.29,2.58,103.97,60.15,8
14:06:2025,13:07:21,19,50.528077,18.096845,36.81,4.98,183.34,60.18,9
14:06:2025,13:07:22,20,50.528099,18.096773,34.37,6.91,237.52,60.24,10
14:06:2025,13:07:23,21,50.528123,18.096699,33.46,7.35,245.95,60.31,0
14:06:2025,13:07:24,22,50.528147,18.096623,33.37,7.05,235.28,60.38,1
14:06:2025,13:07:25,22,50.528171,18.096542,33.00,7.40,244.22,60.44,2
14:06:2025,13:07:26,23,50.528192,18.096459,33.34,6.79,226.40,60.50,3
14:06:2025,13:07:27,23,50.528213,18.096373,34.23,5.58,191.02,60.56,4
14:06:2025,13:07:28,24,50.528233,18.096284,34.13,5.84,199.34,60.62,5
14:06:2025,13:07:29,24,50.528250,18.096191,34.38,5.45,187.39,60.67,6
14:06:2025,13:07:30,25,50.528267,18.096097,34.43,5.51,189.73,60.72,7
14:06:2025,13:07:31,25,50.528283,18.096001,35.10,4.72,165.69,60.77,8
14:06:2025,13:07:32,25,50.528297,18.095902,35.48,4.24,150.46,60.82,9
14:06:2025,13:07:33,26,50.528308,18.095803,35.03,4.88,170.95,0.87,10
14:06:2025,13:07:34,26,50.528319,18.095702,35.13,4.88,171.46,60.91,0
14:06:2025,13:07:35,26,50.528327,18.095599,35.65,4.28,152.60,60.95,1
14:06:2025,13:07:36,26,50.528334,18.095494,36.46,3.43,125.08,60.99,2
14:06:2025,13:07:37,27,50.528339,18.095389,36.53,3.44,125.69,61.01,3
14:06:2025,13:07:38,27,50.528345,18.095283,36.64,3.45,126.43,61.05,4
14:06:2025,13:07:39,27,50.528348,18.095176,36.90,3.08,113.67,61.08,5
14:06:2025,13:07:40,27,50.528351,18.095070,36.74,3.42,125.67,61.11,6
14:06:2025,13:07:41,27,50.528357,18.094965,37.11,2.89,107.27,61.14,7
14:06:2025,13:07:42,27,50.528360,18.094858,37.20,2.82,104.93,61.17,8
14:06:2025,13:07:43,27,50.528364,18.094749,37.27,2.76,102.89,61.20,9
14:06:2025,13:07:44,27,50.528370,18.094642,37.41,2.73,102.15,61.23,10
14:06:2025,13:07:45,27,50.528373,18.094531,37.53,2.57,96.47,61.27,0
14:06:2025,13:07:46,28,50.528377,18.094419,37.45,2.70,101.14,61.30,1
14:06:2025,13:07:47,28,50.528382,18.094307,37.16,2.98,110.76,61.33,2
14:06:2025,13:07:48,28,50.528387,18.094196,37.50,2.54,95.27,61.35,3
14:06:2025,13:07:49,28,50.528397,18.094085,37.73,2.38,89.82,61.38,4
14:06:2025,13:07:50,28,50.528414,18.093976,37.29,2.84,105.93,61.40,5
14:06:2025,13:07:51,28,50.528439,18.093870,37.72,2.37,89.42,61.43,6
14:06:2025,13:07:52,29,50.528471,18.093768,37.84,2.79,105.60,61.46,7
14:06:2025,13:07:53,29,50.528513,18.093675,38.23,2.84,108.60,61.49,8
14:06:2025,13:07:54,29,50.528559,18.093587,38.78,2.13,82.63,61.52,9
14:06:2025,13:07:55,29,50.528603,18.093492,38.44,2.47,94.97,61.54,10
14:06:2025,13:07:56,29,50.528635,18.093386,38.83,2.08,80.79,61.57,0
14:06:2025,13:07:57,29,50.528655,18.093274,38.23,2.75,105.16,61.59,1
14:06:2025,13:07:58,29,50.528663,18.093159,38.78,2.08,80.69,61.62,2
14:06:2025,13:07:59,30,50.528664,18.093043,38.20,2.67,102.02,61.64,3
14:06:2025,13:08:00,30,50.528663,18.092927,38.80,1.97,76.46,61.67,4
14:06:2025,13:08:01,30,50.528658,18.092810,38.50,2.20,84.72,61.69,5
14:06:2025,13:08:02,30,50.528647,18.092692,38.47,2.40,92.35,61.71,6
14:06:2025,13:08:03,30,50.528637,18.092573,38.49,2.17,83.55,61.74,7
14:06:2025,13:08:04,30,50.528629,18.092455,38.14,2.64,100.71,61.76,8
14:06:2025,13:08:05,29,50.528618,18.092335,38.60,2.04,78.77,61.79,9
14:06:2025,13:08:06,29,50.528612,18.092217,38.11,2.56,97.58,61.81,10
14:06:2025,13:08:07,29,50.528603,18.092098,38.65,1.98,76.55,61.84,0
14:06:2025,13:08:08,30,50.528597,18.091980,38.06,2.67,101.64,61.86,1
14:06:2025,13:08:09,30,50.528588,18.091860,38.51,2.20,84.75,61.88,2
14:06:2025,13:08:10,30,50.528582,18.091742,38.08,2.54,96.75,61.91,3
14:06:2025,13:08:11,30,50.528582,18.091625,38.65,1.94,75.00,61.94,4
14:06:2025,13:08:12,30,50.528586,18.091507,38.48,2.03,78.14,61.96,5
14:06:2025,13:08:13,30,50.528594,18.091389,38.38,2.33,89.45,61.98,6
14:06:2025,13:08:14,30,50.528603,18.091271,38.52,1.99,76.68,62.01,7
14:06:2025,13:08:15,30,50.528618,18.091155,38.38,2.14,82.16,62.02,8
14:06:2025,13:08:16,30,50.528636,18.091038,38.57,2.13,82.18,62.05,9
14:06:2025,13:08:17,30,50.528661,18.090922,38.74,1.81,70.14,62.07,10
14:06:2025,13:08:18,31,50.528693,18.090810,38.61,1.94,74.93,62.09,0
14:06:2025,13:08:19,31,50.528730,18.090703,38.49,2.28,87.78,62.11,1
14:06:2025,13:08:20,31,50.528776,18.090603,38.52,2.25,86.69,62.13,2
14:06:2025,13:08:21,31,50.528831,18.090515,40.72,0.05,2.06,62.15,3
14:06:2025,13:08:22,31,50.528897,18.090447,41.92,0.01,0.45,62.15,4
14:06:2025,13:08:23,31,50.528970,18.090402,42.62,0.01,0.45,62.15,5
14:06:2025,13:08:24,31,50.529048,18.090382,43.05,0.01,0.46,62.15,6
14:06:2025,13:08:25,30,50.529126,18.090388,43.41,0.01,0.46,62.15,7
14:06:2025,13:08:26,30,50.529201,18.090416,43.72,0.01,0.46,62.15,8
14:06:2025,13:08:27,30,50.529275,18.090449,43.97,0.01,0.47,62.15,9
14:06:2025,13:08:28,30,50.529348,18.090484,44.16,0.01,0.47,62.15,10
14:06:2025,13:08:29,30,50.529420,18.090523,44.37,0.01,0.47,62.15,0
14:06:2025,13:08:30,29,50.529491,18.090566,44.57,0.01,0.47,62.15,1
14:06:2025,13:08:31,29,50.529559,18.090610,44.73,0.01,0.48,62.15,2
14:06:2025,13:08:32,29,50.529627,18.090657,44.88,0.01,0.48,62.15,3
14:06:2025,13:08:33,29,50.529694,18.090705,44.98,0.02,0.93,62.15,4
14:06:2025,13:08:34,29,50.529760,18.090754,45.08,0.02,0.93,62.15,5
14:06:2025,13:08:35,29,50.529825,18.090804,45.19,0.02,0.93,62.15,6
14:06:2025,13:08:36,29,50.529890,18.090853,45.28,0.02,0.93,62.15,7
14:06:2025,13:08:37,28,50.529957,18.090901,45.37,0.02,0.94,62.15,8
14:06:2025,13:08:38,28,50.530023,18.090947,45.45,0.02,0.94,62.15,9
14:06:2025,13:08:39,28,50.530088,18.090996,45.52,0.02,0.94,62.16,10
14:06:2025,13:08:40,28,50.530151,18.091050,45.57,0.03,1.40,62.16,0
14:06:2025,13:08:41,27,50.530210,18.091110,45.61,0.03,1.40,62.16,1
14:06:2025,13:08:42,27,50.530263,18.091180,45.55,0.08,3.67,62.16,2
14:06:2025,13:08:43,27,50.530307,18.091263,45.55,0.08,3.67,62.16,3
14:06:2025,13:08:44,26,50.530336,18.091356,45.44,0.11,5.03,62.16,4
14:06:2025,13:08:45,26,50.530352,18.091457,43.38,1.06,46.01,62.16,5
14:06:2025,13:08:46,25,50.530353,18.091560,41.25,1.65,68.09,62.18,6
14:06:2025,13:08:47,25,50.530340,18.091659,40.25,1.85,74.49,62.20,7
14:06:2025,13:08:48,25,50.530313,18.091748,39.24,2.02,79.29,62.23,8
14:06:2025,13:08:49,24,50.530273,18.091822,38.50,2.41,92.81,62.25,9
14:06:2025,13:08:50,24,50.530228,18.091888,37.99,2.64,100.32,62.27,10
14:06:2025,13:08:51,24,50.530181,18.091950,35.85,4.43,158.84,62.31,0
14:06:2025,13:08:52,24,50.530135,18.092011,34.53,5.56,192.01,62.35,1
14:06:2025,13:08:53,24,50.530088,18.092069,35.12,5.44,191.07,62.40,2
14:06:2025,13:08:54,24,50.530040,18.092127,34.85,5.43,189.26,62.45,3
14:06:2025,13:08:55,24,50.529993,18.092185,33.98,6.23,211.72,62.51,4
14:06:2025,13:08:56,24,50.529945,18.092243,34.38,5.49,188.77,62.57,5
14:06:2025,13:08:57,24,50.529897,18.092301,33.87,6.11,206.97,62.62,6
14:06:2025,13:08:58,24,50.529850,18.092360,33.76,6.08,205.28,62.68,7
14:06:2025,13:08:59,24,50.529802,18.092418,33.28,6.74,224.33,62.74,8
14:06:2025,13:09:00,24,50.529755,18.092477,33.54,6.23,208.97,62.81,9
14:06:2025,13:09:01,24,50.529707,18.092536,33.43,6.49,216.98,62.87,10
14:06:2025,13:09:02,24,50.529660,18.092595,32.97,6.98,230.15,62.93,0
14:06:2025,13:09:03,24,50.529612,18.092655,33.20,6.78,225.12,62.99,1
14:06:2025,13:09:04,24,50.529565,18.092718,32.06,8.17,261.95,63.06,2
14:06:2025,13:09:05,24,50.529519,18.092782,31.23,9.33,291.40,63.12,3
14:06:2025,13:09:06,24,50.529476,18.092853,31.68,8.64,273.74,63.20,4
14:06:2025,13:09:08,25,50.529406,18.093016,31.55,8.84,278.92,63.36,6
14:06:2025,13:09:09,25,50.529379,18.093108,31.67,8.68,274.92,63.44,7
14:06:2025,13:09:10,26,50.529362,18.093204,31.45,9.05,284.64,63.52,8
14:06:2025,13:09:11,26,50.529356,18.093304,31.61,8.81,278.50,63.59,9
14:06:2025,13:09:12,26,50.529364,18.093406,31.57,9.05,285.73,63.67,10
14:06:2025,13:09:13,26,50.529384,18.093504,32.22,8.11,261.32,63.76,0
14:06:2025,13:09:14,26,50.529418,18.093591,39.42,0.01,0.42,63.76,1
14:06:2025,13:09:15,25,50.529463,18.093666,40.45,0.01,0.43,63.76,2
14:06:2025,13:09:16,25,50.529514,18.093725,41.21,0.01,0.44,63.77,3
14:06:2025,13:09:17,25,50.529568,18.093774,41.75,0.01,0.44,63.77,4
14:06:2025,13:09:18,24,50.529623,18.093819,42.24,0.01,0.45,63.77,5
14:06:2025,13:09:19,24,50.529677,18.093863,42.71,0.01,0.45,63.77,6
14:06:2025,13:09:20,23,50.529728,18.093910,43.05,0.01,0.46,63.77,7
14:06:2025,13:09:21,23,50.529778,18.093960,43.34,0.01,0.46,63.77,8
14:06:2025,13:09:33,23,50.529823,18.094017,43.59,0.01,0.46,63.77,9
14:06:2025,13:09:34,16,50.529863,18.094867,45.29,0.02,0.93,63.77,10
14:06:2025,13:09:35,15,50.529846,18.094924,45.37,0.02,0.94,63.77,0
14:06:2025,13:09:36,15,50.529830,18.094979,45.44,0.02,0.94,63.77,1
14:06:2025,13:09:37,14,50.529814,18.095032,45.50,0.02,0.94,63.77,2
14:06:2025,13:09:38,14,50.529798,18.095083,45.57,0.02,0.94,63.77,3
14:06:2025,13:09:39,13,50.529782,18.095132,45.62,0.02,0.94,63.77,4
14:06:2025,13:09:40,13,50.529766,18.095179,45.68,0.02,0.94,63.77,5
14:06:2025,13:09:41,12,50.529750,18.095224,45.70,0.04,1.86,63.77,6
14:06:2025,13:09:42,12,50.529735,18.095267,41.90,1.89,79.22,63.78,7
14:06:2025,13:09:44,12,50.529719,18.095311,41.15,1.58,65.04,63.80,8
14:06:2025,13:09:44,12,50.529704,18.095354,40.74,1.42,57.88,63.82,9
14:06:2025,13:09:45,12,50.529688,18.095395,40.15,1.60,64.27,63.83,10
14:06:2025,13:09:46,12,50.529671,18.095436,40.10,1.37,54.96,63.85,0
14:06:2025,13:09:47,12,50.529655,18.095477,39.90,1.40,55.89,63.87,1
14:06:2025,13:09:48,12,50.529638,18.095518,41.84,0.01,0.44,63.88,2
14:06:2025,13:09:49,11,50.529621,18.095557,42.55,0.01,0.45,63.88,3
14:06:2025,13:09:50,11,50.529604,18.095594,43.05,0.01,0.46,63.88,4
14:06:2025,13:09:51,10,50.529587,18.095629,43.40,0.01,0.46,63.88,5
14:06:2025,13:09:53,10,50.529570,18.095662,43.73,0.01,0.46,63.88,6
14:06:2025,13:09:53,9,50.529555,18.095693,44.05,0.01,0.47,63.88,7
14:06:2025,13:09:54,9,50.529542,18.095724,44.29,0.01,0.47,63.88,8
14:06:2025,13:09:55,9,50.529530,18.095754,44.49,0.01,0.47,63.88,9
14:06:2025,13:09:56,8,50.529518,18.095783,44.67,0.01,0.47,63.88,10
14:06:2025,13:09:57,8,50.529506,18.095809,44.86,0.01,0.48,63.88,0
14:06:2025,13:09:58,7,50.529496,18.095835,45.00,0.01,0.48,63.88,1
14:06:2025,13:09:59,7,50.529487,18.095860,45.13,0.01,0.48,63.88,2
14:06:2025,13:10:00,6,50.529478,18.095881,45.25,0.01,0.48,63.88,3
14:06:2025,13:10:01,6,50.529472,18.095897,45.34,0.01,0.48,63.88,4
14:06:2025,13:10:02,6,50.529469,18.095905,45.44,0.01,0.48,63.88,5
14:06:2025,13:10:03,6,50.529468,18.095908,45.54,0.01,0.48,63.88,6
14:06:2025,13:10:04,6,50.529467,18.095910,45.64,0.01,0.49,63.88,7
14:06:2025,13:10:05,6,50.529468,18.095909,45.73,0.01,0.49,63.88,8
14:06:2025,13:10:06,6,50.529469,18.095908,45.80,0.01,0.49,63.88,9
14:06:2025,13:10:07,0,50.529469,18.095909,45.88,0.01,0.49,63.88,10
14:06:2025,13:10:08,0,50.529470,18.095910,45.95,0.01,0.49,63.88,0
14:06:2025,13:10:09,0,50.529467,18.095915,46.02,0.01,0.49,63.88,1
14:06:2025,13:10:10,0,50.529465,18.095924,45.24,0.00,0.03,63.88,2
14:06:2025,13:10:11,0,50.529462,18.095933,43.36,0.00,0.03,63.88,3
14:06:2025,13:10:12,3,50.529457,18.095943,41.53,0.00,0.03,63.88,4
14:06:2025,13:10:13,3,50.529452,18.095955,39.94,0.00,0.03,63.88,5
14:06:2025,13:10:14,4,50.529446,18.095973,38.19,0.00,0.02,63.88,6
14:06:2025,13:10:15,4,50.529441,18.095990,36.18,0.00,0.02,63.88,7
14:06:2025,13:10:16,4,50.529438,18.096008,34.39,0.00,0.02,63.88,8
14:06:2025,13:10:18,4,50.529434,18.096025,32.72,0.00,0.02,63.88,9
14:06:2025,13:10:18,4,50.529431,18.096043,30.98,0.00,0.02,63.88,10
14:06:2025,13:10:19,5,50.529428,18.096049,29.34,0.00,0.02,63.88,0
14:06:2025,13:10:20,5,50.529424,18.096060,27.44,0.00,0.02,63.88,1
14:06:2025,13:10:21,4,50.529425,18.096068,274.00,0.00,0.00,0.88,2
14:06:2025,13:10:22,4,50.529424,18.096083,24.14,0.00,0.02,63.88,3
14:06:2025,13:10:23,4,50.529426,18.096100,22.53,0.00,0.01,63.88,4
14:06:2025,13:10:24,4,50.529427,18.096111,20.81,0.00,0.01,63.88,5
14:06:2025,13:10:25,4,50.529426,18.096130,19.42,0.00,0.01,63.88,6
14:06:2025,13:10:26,4,50.529422,18.096147,17.66,0.00,0.01,63.88,7
14:06:2025,13:10:27,5,50.529417,18.096171,15.33,0.00,0.01,63.88,8
14:06:2025,13:10:28,5,50.529410,18.096195,13.21,0.00,0.01,63.88,9
14:06:2025,13:10:29,5,50.529409,18.096216,10.84,0.00,0.01,63.88,10
14:06:2025,13:10:30,4,50.529405,18.096233,7.94,0.00,0.01,63.88,0
14:06:2025,13:10:31,4,50.529403,18.096245,7.94,0.00,0.01,63.88,1
14:06:2025,13:10:32,4,50.529398,18.096256,7.94,0.00,0.01,63.88,2
14:06:2025,13:10:34,4,50.529395,18.096263,7.94,0.00,0.01,63.88,3
14:06:2025,13:10:34,3,50.529400,18.096271,7.94,0.00,0.01,63.88,4
14:06:2025,13:10:35,3,50.529404,18.096285,7.94,0.00,0.01,63.88,5
14:06:2025,13:10:36,3,50.529409,18.096298,7.94,0.00,0.01,63.88,6
